ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
27426.6,27427.2,1875.5,1874.8,1874.9,1184.8,1184.3,1184.4,7696.5,7696.9,7697.3,1533.6,1533.3,1533.7,4358.8,4358.6,112104.8,112161.4,16361.4,16355.7,16358.7,2786.3,2783.2,2781.8,1361.7,1361.4,1361.6,2425.8,2425.6,2426.1,15883.4,15885.2,23638.0,23647.5,4044.8,4044.0,4043.9,2269.9,2268.9,2269.1,4918.1,4917.3,4917.0,2449.4,2449.0,2449.4,78815.4,78815.3,5195.4,5194.9,1616.1,1615.0,1615.0,4275.5,4275.5,4276.6,1377.8,1377.3,1377.1,1689.2,1689.0,1690.0,4851.6,4852.0,32.150002,29.34,Motts_AppleJuice
27423.1,27426.8,1875.7,1875.4,1875.5,1184.8,1184.3,1184.6,7697.4,7697.3,7697.9,1533.9,1534.3,1535.2,4359.3,4358.7,111987.6,111980.7,16362.8,16360.7,16358.4,2787.3,2784.3,2782.5,1362.4,1362.1,1362.1,2426.9,2426.3,2426.6,15879.1,15880.7,23655.2,23661.9,4049.7,4049.0,4049.0,2270.7,2269.9,2270.2,4926.7,4925.7,4924.2,2452.7,2451.8,2452.5,78894.5,78854.4,5194.6,5195.9,1616.7,1615.6,1615.9,4277.3,4277.1,4277.9,1377.5,1376.6,1376.9,1690.5,1690.0,1690.5,4851.9,4850.5,32.779999,29.34,Motts_AppleJuice
27418.5,27419.7,1875.1,1874.6,1874.8,1184.9,1184.6,1184.9,7695.6,7695.0,7696.1,1534.0,1534.3,1534.7,4358.3,4357.9,112125.9,112056.3,16353.3,16351.0,16341.6,2786.5,2783.7,2782.1,1361.5,1361.4,1361.4,2424.0,2423.5,2424.5,15878.4,15875.9,23647.7,23645.6,4043.9,4042.5,4042.5,2270.4,2269.3,2269.3,4915.9,4914.4,4914.7,2448.8,2448.5,2448.9,78820.4,78793.7,5192.6,5193.1,1616.3,1615.6,1615.5,4275.1,4275.4,4275.7,1377.4,1376.9,1376.8,1689.5,1689.4,1689.6,4851.0,4852.0,32.150002,29.33,Motts_AppleJuice
27417.4,27409.6,1875.3,1874.8,1875.2,1184.8,1184.3,1184.5,7694.0,7693.0,7693.9,1532.7,1533.6,1533.7,4357.4,4357.1,111947.7,111990.0,16363.5,16358.8,16357.1,2787.1,2784.5,2783.1,1361.3,1361.1,1361.1,2424.1,2424.5,2425.0,15878.2,15880.1,23637.2,23641.8,4038.1,4037.7,4037.6,2269.8,2269.0,2269.2,4911.7,4911.2,4911.8,2446.6,2446.7,2446.5,78808.2,78783.0,5192.1,5191.2,1616.2,1615.4,1615.5,4273.5,4272.9,4273.6,1377.4,1376.3,1376.6,1689.4,1689.0,1689.7,4847.4,4848.4,32.040001,29.309999,Motts_AppleJuice
27411.7,27410.3,1874.0,1873.2,1873.8,1184.0,1183.8,1183.8,7689.6,7689.5,7689.6,1532.1,1532.1,1532.7,4355.2,4355.1,111981.7,112037.2,16364.4,16363.4,16354.9,2788.0,2784.8,2783.1,1361.1,1360.9,1361.0,2423.8,2423.0,2424.5,15874.9,15877.4,23633.6,23636.1,4035.1,4035.6,4035.6,2269.8,2269.0,2269.2,4909.1,4908.1,4907.8,2444.3,2444.3,2444.6,78803.6,78807.6,5190.9,5190.4,1614.9,1613.6,1613.8,4269.7,4270.0,4269.5,1376.7,1376.0,1376.2,1689.8,1689.8,1690.4,4849.0,4848.5,32.259998,29.33,Motts_AppleJuice
27411.0,27410.7,1873.5,1873.0,1873.2,1183.5,1183.2,1183.3,7688.1,7688.0,7688.2,1530.1,1530.6,1530.9,4354.0,4353.9,112073.7,112020.6,16359.9,16349.8,16349.0,2787.3,2785.3,2782.9,1361.8,1361.7,1361.6,2425.3,2426.0,2425.8,15879.6,15876.6,23639.4,23639.1,4040.1,4039.2,4039.4,2270.2,2269.5,2269.7,4914.3,4910.7,4909.4,2445.0,2444.9,2444.9,78746.8,78750.6,5185.0,5186.4,1611.9,1611.0,1610.8,4263.3,4263.1,4263.6,1376.0,1375.1,1375.2,1689.8,1690.1,1690.3,4845.0,4845.1,33.029999,29.309999,Motts_AppleJuice
27393.5,27392.7,1871.7,1871.7,1871.7,1181.6,1181.2,1181.5,7686.0,7686.0,7685.7,1528.5,1528.7,1528.8,4351.4,4351.3,112038.8,112028.0,16359.9,16354.2,16345.1,2787.6,2784.8,2783.5,1361.2,1361.1,1361.2,2424.0,2423.9,2424.3,15874.1,15876.2,23631.3,23635.6,4035.3,4034.9,4035.4,2269.8,2268.7,2269.1,4906.8,4905.4,4905.7,2442.7,2442.3,2442.1,78734.6,78744.0,5189.0,5188.5,1611.8,1611.2,1610.9,4266.0,4265.7,4266.2,1376.0,1375.2,1375.2,1689.7,1690.2,1690.4,4846.2,4844.9,34.09,29.33,Motts_AppleJuice
27397.7,27394.5,1872.4,1871.9,1872.1,1181.5,1181.1,1181.1,7686.8,7687.5,7686.9,1528.5,1528.5,1529.0,4351.1,4351.1,112023.4,112090.7,16353.6,16348.2,16340.1,2786.7,2784.1,2782.9,1360.4,1360.2,1360.5,2422.6,2422.1,2422.3,15875.7,15875.9,23620.8,23623.4,4028.6,4029.3,4029.3,2269.5,2268.9,2268.7,4900.9,4899.6,4899.1,2438.8,2438.1,2438.8,78738.7,78746.1,5186.7,5187.2,1610.4,1609.7,1609.5,4262.3,4262.2,4262.6,1375.7,1375.0,1375.1,1690.1,1690.0,1689.9,4844.9,4844.9,35.419998,29.309999,Motts_AppleJuice
27387.6,27382.3,1871.7,1871.4,1871.6,1180.7,1180.3,1180.5,7688.5,7688.0,7687.8,1526.9,1526.8,1527.5,4350.4,4350.6,112117.1,112114.4,16351.4,16336.1,16335.5,2787.6,2785.0,2783.4,1360.8,1360.7,1360.7,2424.1,2423.3,2423.9,15872.1,15872.3,23626.5,23622.9,4035.0,4034.4,4035.8,2270.2,2269.3,2269.4,4908.6,4907.2,4906.1,2441.6,2441.3,2441.7,78787.4,78784.6,5185.9,5185.9,1610.1,1609.0,1609.1,4262.1,4262.5,4262.4,1375.8,1375.1,1375.5,1690.3,1690.4,1690.8,4844.3,4844.7,36.150002,29.33,Motts_AppleJuice
27392.1,27388.3,1871.8,1871.3,1871.7,1180.3,1179.9,1180.0,7689.9,7690.5,7689.9,1527.6,1527.7,1528.1,4350.3,4350.0,112098.7,112057.4,16356.6,16351.2,16349.4,2786.5,2784.3,2782.6,1360.9,1360.6,1360.7,2423.1,2422.9,2423.0,15869.3,15868.9,23635.2,23630.1,4037.8,4038.4,4038.7,2270.4,2269.5,2269.2,4910.7,4910.4,4911.0,2443.0,2442.9,2443.1,78836.9,78824.5,5186.9,5186.4,1610.3,1609.1,1609.3,4263.5,4264.1,4263.6,1375.9,1375.2,1375.3,1690.6,1690.3,1690.6,4843.3,4843.8,36.549999,29.33,Motts_AppleJuice
