ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
27008.7,27011.8,1928.8,1928.4,1928.2,1213.8,1213.7,1213.6,8659.1,8658.6,8659.3,1631.4,1631.4,1631.7,4950.9,4950.6,123036.0,123054.2,19160.5,19142.5,19138.4,3033.3,3029.6,3029.1,1420.9,1420.9,1420.9,2466.7,2466.6,2467.3,15492.1,15493.3,24284.3,24284.2,3943.6,3943.5,3943.4,2330.1,2328.9,2328.9,5423.6,5423.0,5424.1,2523.4,2523.4,2523.6,88315.8,88333.8,6017.7,6017.7,1675.9,1675.0,1675.1,4768.3,4768.6,4770.2,1389.3,1388.7,1388.5,1696.6,1697.1,1697.4,4899.5,4899.0,35.77,25.360001,Ambient_room
27019.7,27025.6,1929.3,1928.8,1929.1,1215.1,1214.9,1214.9,8660.7,8660.0,8660.3,1633.0,1633.0,1633.5,4950.9,4950.7,123071.6,123118.3,19157.5,19147.2,19129.8,3034.0,3030.6,3029.0,1421.2,1421.3,1421.2,2466.9,2466.8,2467.4,15495.2,15498.3,24299.7,24290.5,3943.4,3942.8,3943.1,2331.8,2330.8,2330.7,5428.3,5428.5,5429.2,2524.8,2525.0,2525.3,88356.4,88380.3,6014.7,6016.1,1676.7,1675.8,1675.7,4769.2,4769.5,4769.2,1389.1,1388.4,1388.2,1696.7,1696.7,1697.3,4898.2,4898.3,36.490002,25.389999,Ambient_room
27012.0,27022.2,1929.2,1928.6,1929.1,1215.9,1215.7,1215.7,8657.9,8657.8,8657.2,1632.6,1632.4,1633.4,4949.5,4949.1,122921.8,123000.2,19138.3,19132.2,19124.0,3033.8,3030.7,3029.4,1421.5,1421.4,1421.5,2467.3,2466.7,2467.2,15489.1,15487.8,24281.7,24287.2,3942.5,3943.2,3942.7,2330.3,2329.2,2329.6,5422.2,5421.2,5422.0,2524.3,2524.3,2524.3,88293.4,88296.4,6012.8,6011.0,1676.8,1675.7,1675.7,4766.9,4765.9,4766.6,1388.6,1388.1,1388.2,1696.3,1696.3,1696.4,4895.5,4895.1,36.18,25.4,Ambient_room
27010.9,27016.5,1929.2,1928.8,1928.9,1215.8,1215.6,1215.7,8655.1,8655.1,8654.0,1632.2,1632.3,1632.7,4948.3,4948.0,122918.2,122963.8,19140.7,19127.0,19124.7,3032.2,3029.3,3027.8,1420.9,1420.8,1420.6,2466.6,2466.9,2467.8,15490.8,15491.9,24280.4,24275.3,3942.4,3941.4,3942.5,2330.1,2328.9,2329.2,5415.6,5414.2,5414.3,2522.9,2523.3,2523.2,88231.7,88252.1,6008.2,6008.1,1676.2,1674.9,1675.0,4761.0,4759.8,4760.9,1387.8,1387.3,1387.7,1696.2,1696.3,1696.1,4896.2,4895.8,35.619999,25.43,Ambient_room
26990.8,26998.1,1927.4,1926.9,1927.3,1215.5,1215.0,1214.9,8651.1,8651.0,8651.3,1631.6,1631.6,1631.8,4946.1,4945.8,122828.8,122971.8,19152.8,19140.5,19133.9,3033.3,3030.3,3028.6,1421.0,1420.9,1421.0,2467.0,2467.0,2467.1,15494.8,15492.3,24266.2,24262.7,3943.0,3942.0,3942.6,2330.1,2328.6,2328.8,5415.5,5414.4,5413.6,2523.7,2523.4,2524.0,88280.3,88234.8,6003.2,6003.9,1676.5,1675.5,1675.6,4759.7,4759.6,4759.8,1388.2,1387.4,1387.4,1696.6,1696.7,1697.4,4898.2,4897.0,35.43,25.43,Ambient_room
27000.1,26998.9,1927.3,1926.9,1926.8,1215.5,1215.2,1215.3,8647.4,8647.5,8647.8,1630.7,1630.3,1630.9,4944.1,4943.9,122844.9,122931.2,19139.8,19139.7,19130.7,3032.8,3029.9,3028.4,1420.5,1420.3,1420.4,2466.4,2466.6,2466.8,15486.9,15488.8,24288.1,24289.3,3940.9,3939.9,3940.5,2330.4,2329.6,2329.9,5411.8,5412.0,5409.6,2524.1,2524.0,2524.7,88245.6,88262.0,6001.0,6000.1,1677.2,1675.8,1676.1,4760.2,4760.0,4760.3,1387.9,1387.1,1387.5,1697.0,1696.9,1697.1,4896.8,4896.7,35.23,25.440001,Ambient_room
27007.4,27004.0,1928.3,1927.7,1928.0,1215.9,1215.5,1215.6,8645.5,8644.8,8644.9,1630.6,1630.8,1631.4,4943.1,4943.1,122835.7,122885.1,19136.3,19119.4,19121.8,3032.0,3028.7,3027.0,1419.7,1419.3,1419.4,2465.2,2465.3,2465.5,15490.2,15485.8,24266.9,24277.7,3938.1,3938.4,3938.2,2328.8,2327.4,2327.6,5400.5,5399.2,5398.8,2521.3,2521.0,2521.1,88162.0,88165.4,5998.5,5996.5,1675.7,1674.7,1674.5,4756.4,4755.8,4756.1,1386.6,1385.6,1385.7,1696.4,1696.1,1696.9,4895.7,4895.7,35.080002,25.459999,Ambient_room
26991.6,26992.6,1926.4,1926.0,1926.4,1214.7,1214.4,1214.6,8637.0,8637.4,8637.7,1629.0,1629.0,1629.4,4940.3,4940.4,122963.0,122911.4,19123.5,19116.7,19107.6,3031.3,3028.8,3027.0,1419.5,1419.3,1419.4,2465.3,2466.2,2466.5,15488.6,15489.0,24283.6,24295.7,3937.1,3937.3,3937.6,2329.0,2327.4,2328.0,5399.1,5397.0,5395.3,2520.6,2520.4,2520.6,88146.0,88148.1,5995.2,5995.2,1674.4,1673.5,1673.4,4753.1,4752.8,4753.3,1385.7,1385.1,1385.0,1696.7,1696.3,1696.5,4893.2,4892.0,34.650002,25.440001,Ambient_room
26992.1,26992.7,1925.9,1925.1,1925.3,1214.3,1214.0,1214.0,8632.1,8632.8,8632.8,1628.0,1628.1,1628.0,4938.1,4938.1,122940.2,122883.6,19112.7,19103.1,19103.1,3030.3,3027.5,3024.5,1418.5,1418.3,1418.3,2464.0,2464.0,2464.4,15477.8,15476.4,24251.7,24260.4,3930.8,3929.6,3929.2,2325.8,2324.9,2324.8,5370.4,5367.7,5367.3,2512.1,2511.9,2511.7,87978.3,87971.6,5990.0,5987.6,1671.1,1669.9,1669.9,4741.8,4741.8,4742.7,1384.8,1384.3,1384.3,1695.1,1695.1,1695.3,4891.8,4891.8,34.619999,25.49,Ambient_room
26968.6,26971.6,1923.8,1923.6,1923.6,1212.0,1211.4,1211.6,8623.5,8622.7,8622.5,1623.6,1623.7,1624.3,4933.3,4933.3,122923.1,122843.4,19108.8,19099.9,19090.0,3029.5,3025.6,3024.6,1416.8,1416.5,1416.7,2462.7,2462.3,2462.5,15482.5,15480.4,24254.4,24249.0,3921.1,3921.7,3922.1,2327.0,2325.9,2325.9,5370.8,5371.2,5372.2,2511.5,2511.5,2512.3,88065.0,88035.1,5989.1,5987.3,1671.8,1671.0,1670.7,4745.8,4745.3,4746.5,1385.4,1384.6,1384.9,1695.9,1695.5,1695.6,4892.3,4892.7,35.060001,25.5,Ambient_room
26991.4,26983.7,1923.7,1922.9,1923.5,1212.3,1212.0,1211.8,8621.3,8621.3,8621.1,1624.2,1624.1,1624.9,4931.5,4931.6,122728.1,122732.7,19111.5,19103.3,19096.3,3031.1,3027.9,3025.6,1416.4,1416.3,1416.2,2461.3,2461.3,2461.8,15485.1,15486.3,24245.5,24247.6,3917.2,3917.3,3918.2,2328.0,2326.7,2327.0,5367.0,5367.1,5368.0,2509.7,2510.0,2510.0,87987.3,87975.9,5987.0,5987.7,1672.2,1671.2,1671.3,4743.6,4743.1,4742.9,1385.9,1384.9,1385.0,1697.4,1697.0,1697.0,4891.9,4891.8,36.439999,25.5,Ambient_room
26986.5,26987.8,1924.0,1923.0,1923.7,1213.0,1212.9,1213.1,8625.9,8625.5,8625.8,1627.3,1627.4,1627.8,4932.0,4932.1,122901.7,122849.2,19127.8,19125.8,19123.7,3033.8,3031.0,3028.9,1418.2,1418.1,1418.6,2464.8,2464.5,2465.3,15495.7,15496.8,24281.1,24279.1,3921.0,3921.2,3920.6,2330.2,2329.4,2329.7,5379.4,5378.6,5378.9,2514.1,2513.9,2514.2,88054.4,88052.6,5985.3,5985.4,1674.5,1673.3,1673.3,4745.9,4745.5,4746.3,1385.7,1385.1,1385.1,1697.4,1697.5,1697.5,4892.4,4892.0,37.119999,25.51,Ambient_room
26989.6,26989.4,1924.2,1923.8,1923.7,1214.2,1213.8,1214.0,8623.5,8623.0,8623.0,1626.8,1626.9,1627.4,4932.0,4931.8,122703.3,122769.0,19129.2,19113.3,19109.8,3034.2,3031.5,3030.0,1419.0,1418.8,1419.0,2467.1,2466.7,2466.9,15484.2,15489.1,24275.1,24271.2,3926.7,3926.6,3927.1,2329.2,2328.0,2328.4,5382.5,5381.1,5381.3,2516.7,2516.3,2517.0,88085.9,88096.5,5982.6,5983.9,1674.2,1673.2,1672.9,4744.1,4744.5,4744.8,1384.2,1383.7,1383.9,1695.7,1695.8,1696.3,4889.9,4889.0,36.84,25.540001,Ambient_room
26989.8,26985.7,1923.9,1923.3,1923.4,1213.4,1213.2,1213.2,8615.3,8615.4,8615.6,1625.2,1625.3,1625.8,4928.9,4929.1,122788.3,122755.9,19115.0,19102.3,19090.9,3032.0,3028.7,3027.1,1417.6,1417.4,1417.4,2464.4,2464.0,2464.1,15478.5,15477.9,24257.4,24248.2,3923.4,3923.1,3923.0,2325.8,2324.8,2324.8,5366.4,5365.5,5365.5,2512.5,2513.0,2513.1,87987.1,87998.1,5977.5,5976.0,1672.5,1671.4,1671.5,4738.1,4738.0,4738.5,1384.0,1383.2,1383.6,1695.0,1694.7,1694.5,4888.4,4887.1,35.380001,25.540001,Ambient_room
