ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
28947.4,28951.8,2013.2,2012.5,2012.9,1290.0,1289.5,1289.4,8733.0,8733.8,8733.1,1681.8,1682.0,1682.2,4735.3,4735.1,116978.2,116894.9,17820.0,17805.2,17807.9,2955.6,2952.5,2950.6,1477.7,1477.6,1477.5,2598.1,2597.0,2598.1,16595.5,16592.4,25084.2,25079.3,4281.7,4281.7,4282.5,2370.6,2370.0,2369.7,5432.6,5429.6,5430.4,2677.3,2677.9,2678.3,82806.4,82850.1,5566.9,5565.5,1706.3,1705.7,1705.2,4797.4,4797.7,4798.7,1462.9,1461.8,1462.1,1734.1,1733.6,1733.6,5107.8,5107.3,36.0,29.200001,PureLeaf_SweetTea
28948.3,28949.3,2013.1,2012.4,2012.7,1289.9,1289.6,1289.6,8733.9,8733.6,8733.7,1682.4,1682.7,1683.3,4735.1,4734.7,116864.3,116897.4,17830.4,17823.8,17814.7,2957.0,2953.6,2950.5,1478.5,1478.2,1478.4,2598.1,2598.0,2598.5,16591.6,16592.9,25100.2,25111.8,4284.0,4284.6,4284.7,2372.4,2371.3,2371.4,5440.5,5439.7,5439.8,2681.1,2681.1,2681.6,82833.0,82851.4,5565.4,5565.4,1707.0,1706.3,1705.8,4796.1,4796.7,4797.6,1463.0,1462.0,1462.1,1733.3,1733.6,1734.1,5107.1,5108.1,37.439999,29.200001,PureLeaf_SweetTea
28953.7,28952.1,2012.9,2012.3,2012.7,1289.7,1289.4,1289.5,8732.9,8732.3,8732.3,1681.5,1681.6,1682.3,4734.4,4734.0,116999.4,116959.8,17839.3,17836.0,17829.2,2956.3,2953.5,2951.4,1478.9,1478.7,1478.9,2599.3,2598.6,2599.0,16592.8,16590.2,25102.2,25098.0,4289.2,4288.9,4289.6,2373.5,2372.3,2372.8,5447.5,5446.5,5444.8,2683.9,2683.3,2684.3,82852.7,82831.7,5567.4,5566.4,1707.6,1706.1,1706.1,4796.9,4797.6,4797.3,1463.3,1462.3,1462.3,1733.9,1733.6,1734.1,5103.6,5105.3,37.610001,29.200001,PureLeaf_SweetTea
28949.6,28955.3,2012.7,2012.3,2012.7,1289.6,1289.2,1289.2,8732.1,8731.0,8731.2,1681.3,1681.4,1682.1,4733.6,4733.4,116973.9,116978.5,17829.6,17818.2,17821.7,2956.0,2953.1,2951.3,1479.2,1479.0,1478.9,2598.7,2598.8,2599.2,16595.2,16591.5,25100.9,25089.9,4290.1,4290.9,4290.5,2374.2,2372.8,2373.0,5445.9,5443.1,5443.0,2683.4,2682.9,2683.5,82876.9,82886.8,5562.5,5562.0,1706.4,1705.0,1704.9,4794.0,4794.4,4795.0,1462.8,1462.3,1462.0,1734.7,1734.7,1735.2,5104.5,5104.9,37.630001,29.219999,PureLeaf_SweetTea
28932.8,28936.6,2012.5,2012.0,2012.3,1288.9,1288.3,1288.5,8731.8,8732.8,8731.2,1680.6,1680.7,1681.3,4731.9,4731.2,116809.5,116820.7,17824.6,17828.0,17810.5,2955.7,2952.5,2950.3,1478.6,1478.3,1478.3,2597.4,2597.8,2598.1,16590.1,16591.6,25098.4,25113.8,4287.1,4285.6,4286.5,2372.8,2372.0,2371.9,5436.1,5434.9,5432.8,2678.6,2678.3,2678.4,82835.4,82842.4,5562.9,5561.3,1705.6,1704.0,1704.0,4794.5,4793.2,4793.8,1462.9,1462.3,1462.1,1734.6,1734.6,1734.8,5104.9,5105.3,37.849998,29.190001,PureLeaf_SweetTea
28933.7,28938.1,2011.9,2011.2,2011.5,1288.2,1288.0,1287.8,8731.8,8731.9,8731.6,1679.8,1680.6,1681.3,4730.9,4730.8,116916.9,116898.5,17820.1,17806.8,17814.0,2956.2,2952.2,2950.7,1477.8,1477.8,1477.7,2596.9,2596.4,2596.9,16586.7,16585.2,25100.3,25083.8,4283.2,4283.3,4283.6,2373.6,2372.8,2372.9,5432.9,5431.8,5431.9,2675.7,2675.5,2675.4,82844.0,82826.7,5561.5,5562.1,1705.7,1704.1,1704.3,4794.5,4794.4,4795.0,1462.8,1462.3,1462.3,1734.4,1734.4,1734.9,5106.3,5105.9,38.41,29.219999,PureLeaf_SweetTea
28943.5,28944.9,2011.3,2010.9,2011.4,1288.0,1287.4,1287.6,8732.4,8731.6,8732.3,1679.6,1679.8,1680.3,4730.9,4730.5,116862.0,116879.8,17813.0,17812.0,17810.6,2954.6,2951.7,2950.2,1477.5,1477.5,1477.4,2595.9,2595.7,2596.1,16585.7,16583.1,25099.2,25110.9,4283.4,4282.5,4283.6,2373.3,2372.2,2372.6,5431.6,5430.5,5429.3,2675.0,2674.0,2674.8,82849.0,82842.0,5559.2,5559.6,1705.9,1704.9,1705.2,4795.9,4795.2,4795.4,1463.0,1462.3,1462.6,1734.6,1734.3,1734.7,5103.7,5102.8,38.91,29.200001,PureLeaf_SweetTea
28944.2,28945.5,2010.9,2010.5,2010.5,1287.6,1287.3,1287.1,8730.7,8731.4,8730.7,1679.4,1680.0,1680.5,4728.9,4728.9,116831.7,116753.1,17819.4,17818.4,17809.9,2955.3,2951.8,2949.2,1476.9,1476.8,1476.8,2594.5,2594.6,2595.0,16586.9,16583.7,25119.0,25114.6,4278.4,4278.9,4278.2,2372.7,2371.9,2372.1,5425.8,5424.3,5423.1,2670.3,2670.3,2670.2,82852.2,82836.2,5560.7,5560.4,1705.4,1704.2,1704.4,4793.2,4792.5,4794.0,1463.7,1463.3,1463.8,1735.5,1735.4,1735.9,5104.4,5103.6,38.98,29.219999,PureLeaf_SweetTea
28939.0,28935.6,2011.2,2010.7,2010.7,1287.2,1287.0,1287.0,8732.0,8732.1,8733.6,1679.7,1679.8,1680.5,4728.9,4728.4,116897.5,116804.6,17814.4,17810.6,17798.7,2955.0,2951.9,2949.9,1476.3,1476.2,1476.3,2593.3,2593.3,2593.6,16570.7,16573.6,25112.5,25114.1,4276.2,4275.8,4275.6,2372.4,2371.7,2372.2,5420.5,5416.8,5417.5,2668.0,2666.5,2667.4,82810.6,82743.9,5561.1,5560.8,1705.4,1704.3,1703.9,4794.1,4794.5,4794.8,1463.2,1463.0,1462.9,1736.2,1735.7,1736.2,5104.4,5104.0,39.529999,29.190001,PureLeaf_SweetTea
28930.2,28928.3,2010.6,2010.1,2010.1,1287.0,1286.4,1286.3,8734.3,8733.6,8734.1,1678.7,1679.0,1679.2,4728.0,4727.0,116954.2,116939.0,17808.7,17802.9,17799.6,2955.5,2952.6,2950.2,1476.4,1476.0,1476.2,2594.0,2593.4,2594.5,16577.6,16580.7,25082.8,25091.5,4279.0,4277.7,4278.6,2372.7,2371.7,2371.9,5421.4,5419.2,5421.2,2668.0,2667.4,2667.2,82824.0,82861.0,5560.6,5559.4,1705.0,1704.1,1704.0,4795.7,4796.7,4797.2,1463.9,1463.0,1463.4,1737.1,1735.8,1735.8,5106.0,5104.5,39.939999,29.219999,PureLeaf_SweetTea
